Iteration	Posterior	Likelihood	Prior	rate_log_sd	rate_neo	root_freqs[1]	root_freqs[2]	tree_length
630	-2144.027	-2297.842	153.8147	1.251715	0.3585893	0.534954	0.465046	3.599048
636	-2140.538	-2292.894	152.3561	1.120289	0.2799946	0.768695	0.231305	4.605517
642	-2146.733	-2299.395	152.6623	0.9461194	0.2910187	0.491466	0.508534	4.516485
648	-2141.079	-2293.762	152.6826	0.9158964	0.3214395	0.671946	0.328054	4.48269
654	-2147.246	-2300.477	153.231	1.160356	0.388435	0.671946	0.328054	3.953432
660	-2151.234	-2305.226	153.9922	1.046285	0.4884143	0.542195	0.457805	3.4746
666	-2134.985	-2289.101	154.116	1.116129	0.382221	0.505148	0.494852	3.4746
672	-2136.568	-2289.372	152.8036	0.9844693	0.3282913	0.707037	0.292963	4.367322
678	-2138.123	-2291.318	153.1952	1.055727	0.457677	0.508349	0.491651	3.960151
684	-2137.559	-2290.766	153.2067	1.05414	0.3741702	0.628245	0.371755	4.044218
690	-2140.552	-2292.458	151.9053	0.885656	0.3767926	0.728691	0.271309	4.869357
696	-2135.689	-2288.148	152.4593	0.8682109	0.3121531	0.498275	0.501725	4.646621
702	-2146.857	-2298.894	152.037	0.9294192	0.3453607	0.55642	0.44358	4.807702
708	-2142.824	-2295.942	153.1181	0.9630041	0.3453607	0.619117	0.380883	4.180506
714	-2145.584	-2297.897	152.3132	1.206711	0.9111245	0.601903	0.398097	4.027494
720	-2138.46	-2292.375	153.9143	1.149934	0.310971	0.613914	0.386086	3.660309
726	-2137.652	-2291.705	154.0531	1.189224	0.405805	0.632993	0.367007	3.441834
732	-2133.169	-2288.412	155.243	1.387283	0.405805	0.779292	0.220708	2.609429
738	-2129.679	-2285.545	155.8655	1.559961	0.3461472	0.65841	0.34159	2.182472
744	-2126.57	-2281.894	155.3236	1.478491	0.6021785	0.551364	0.448636	2.297189
750	-2125.076	-2280.358	155.2818	1.492292	0.5701273	0.661036	0.338964	2.345273
756	-2127.17	-2281.468	154.2977	1.401053	0.5537879	0.581248	0.418752	3.022141
762	-2142.276	-2296.52	154.2446	1.302951	0.494421	0.569025	0.430975	3.168959
768	-2129.896	-2284.205	154.309	1.23986	0.215156	0.606584	0.393416	3.520411
774	-2144.319	-2297.922	153.6027	1.149276	0.2485947	0.594136	0.405864	3.927784
780	-2134.318	-2287.614	153.2959	1.090469	0.5066109	0.66937	0.33063	3.834865
786	-2140.24	-2291.719	151.4787	1.121151	0.4056624	0.690962	0.309038	4.944339
792	-2136.259	-2288.063	151.8045	0.8898748	0.3581478	0.607402	0.392598	4.944339
798	-2131.338	-2284.832	153.494	1.091308	0.3299565	0.635067	0.364933	3.9118
804	-2134.663	-2289.685	155.0217	1.157351	0.5160887	0.658926	0.341074	2.767799
810	-2122.668	-2276.213	153.5456	0.9546749	0.3131916	0.649706	0.350294	3.98184
816	-2132.456	-2285.145	152.6893	1.143775	0.324124	0.649706	0.350294	4.347063
822	-2134.942	-2288.546	153.6042	1.068526	0.3303059	0.616534	0.383466	3.86119
828	-2143.823	-2296.277	152.4539	1.146471	0.3303059	0.624861	0.375139	4.470664
834	-2148.262	-2300.479	152.2177	1.101852	0.4759313	0.585344	0.414656	4.470664
840	-2139.908	-2293.286	153.3783	1.06892	0.3951593	0.585344	0.414656	3.913879
846	-2148.594	-2300.805	152.2107	1.106324	0.2546111	0.599887	0.400113	4.730423
852	-2143.185	-2296.93	153.745	1.20115	0.292369	0.516242	0.483758	3.753495
858	-2133.692	-2287.483	153.7912	1.02695	0.3847223	0.608017	0.391983	3.712226
864	-2128.051	-2280.813	152.7618	1.02695	0.3847223	0.614126	0.385874	4.30043
870	-2139.246	-2291.433	152.187	1.016568	0.3490172	0.56438	0.43562	4.67086
876	-2131.933	-2284.802	152.8695	1.016568	0.5327421	0.725661	0.274339	4.097064
882	-2132.718	-2286.251	153.5331	1.125064	0.3084299	0.654332	0.345668	3.897626
888	-2133.185	-2284.724	151.5391	0.9551258	0.4769717	0.654332	0.345668	4.931513
894	-2126.901	-2278.907	152.0067	1.010557	0.3143228	0.705241	0.294759	4.817326
